時間,地點1,小客車交通量,小貨車交通量,大客車交通量,大貨車交通量,聯結車交通量,小客車車速,小貨車車速,大客車車速,大貨車車速,聯結車車速
19,0264,43.0,4.0,3.0,5.0,0.0,104.0,93.0,90.0,97.0,0.0
19,0293,33.0,6.0,1.0,4.0,3.0,97.0,95.0,82.0,82.0,75.0
19,0293,42.0,4.0,1.0,5.0,1.0,102.0,102.0,100.0,82.0,93.0
19,0339,52.0,9.0,2.0,6.0,2.0,99.0,100.0,93.0,84.0,81.0
19,0339,17.0,5.0,1.0,0.0,1.0,100.0,100.0,86.0,0.0,93.0
19,0340,40.0,5.0,2.0,2.0,1.0,99.0,97.0,99.0,86.0,97.0
19,0340,16.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
19,0376,50.0,11.0,1.0,4.0,1.0,100.0,93.0,93.0,90.0,82.0
19,0376,31.0,3.0,1.0,1.0,2.0,97.0,90.0,90.0,86.0,46.0
19,0413,29.0,5.0,1.0,5.0,2.0,100.0,93.0,97.0,93.0,88.0
19,0413,29.0,7.0,4.0,0.0,1.0,104.0,97.0,86.0,0.0,90.0
19,0467,28.0,5.0,1.0,5.0,1.0,97.0,90.0,90.0,79.0,54.0
19,0467,22.0,7.0,1.0,0.0,1.0,104.0,93.0,93.0,0.0,93.0
19,0492,34.0,5.0,0.0,4.0,0.0,104.0,97.0,0.0,97.0,0.0
19,0492,19.0,6.0,1.0,0.0,1.0,100.0,95.0,97.0,0.0,90.0
19,0511,33.0,4.0,1.0,4.0,0.0,108.0,102.0,104.0,106.0,0.0
19,0511,24.0,7.0,1.0,2.0,4.0,95.0,90.0,93.0,82.0,88.0
19,0511,1.0,1.0,0.0,1.0,0.0,14.0,79.0,0.0,90.0,0.0
19,0511,2.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
19,0532,49.0,7.0,2.0,4.0,1.0,100.0,108.0,93.0,97.0,72.0
19,0532,2.0,1.0,0.0,1.0,0.0,59.0,93.0,0.0,25.0,0.0
19,0532,1.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
19,0532,7.0,1.0,0.0,1.0,0.0,3.0,10.0,0.0,3.0,0.0
19,0532,44.0,9.0,2.0,6.0,7.0,97.0,97.0,100.0,90.0,90.0
19,0557,53.0,13.0,2.0,5.0,1.0,104.0,97.0,100.0,93.0,75.0
19,0557,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,0557,27.0,7.0,3.0,4.0,7.0,97.0,93.0,90.0,93.0,86.0
19,0578,35.0,5.0,2.0,3.0,7.0,100.0,97.0,52.0,93.0,86.0
19,0578,5.0,2.0,0.0,0.0,0.0,97.0,91.0,0.0,0.0,0.0
19,0584,43.0,8.0,2.0,3.0,1.0,100.0,97.0,97.0,90.0,75.0
19,0633,38.0,6.0,0.0,4.0,2.0,102.0,97.0,0.0,88.0,84.0
19,0633,0.0,2.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
19,0633,25.0,3.0,3.0,2.0,3.0,97.0,86.0,97.0,82.0,90.0
19,0664,38.0,8.0,0.0,3.0,5.0,108.0,106.0,0.0,86.0,93.0
19,0664,24.0,6.0,3.0,4.0,4.0,99.0,100.0,100.0,84.0,93.0
19,0681,42.0,8.0,1.0,3.0,6.0,108.0,108.0,111.0,82.0,90.0
19,0681,16.0,3.0,2.0,2.0,4.0,95.0,90.0,91.0,82.0,88.0
19,0699,35.0,4.0,2.0,5.0,5.0,104.0,106.0,95.0,86.0,86.0
19,0699,21.0,1.0,3.0,2.0,9.0,104.0,97.0,100.0,99.0,86.0
19,0750,34.0,3.0,1.0,7.0,6.0,108.0,108.0,108.0,90.0,88.0
19,0750,21.0,5.0,1.0,0.0,0.0,115.0,104.0,93.0,0.0,0.0
19,0750,36.0,7.0,1.0,3.0,4.0,104.0,104.0,100.0,86.0,81.0
19,0880,44.0,7.0,1.0,11.0,2.0,104.0,97.0,97.0,79.0,91.0
19,0880,33.0,7.0,1.0,3.0,3.0,104.0,100.0,86.0,86.0,93.0
19,0928,54.0,11.0,1.0,6.0,4.0,104.0,108.0,97.0,93.0,81.0
19,0928,17.0,3.0,0.0,4.0,5.0,100.0,100.0,0.0,99.0,93.0
19,0950,16.0,1.0,1.0,6.0,7.0,104.0,97.0,93.0,90.0,90.0
19,0956,40.0,8.0,2.0,5.0,4.0,111.0,106.0,95.0,93.0,91.0
19,0979,32.0,7.0,3.0,6.0,8.0,108.0,108.0,104.0,90.0,84.0
19,0980,21.0,6.0,1.0,1.0,1.0,100.0,99.0,97.0,93.0,82.0
19,0980,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
19,0980,5.0,0.0,0.0,1.0,4.0,90.0,0.0,0.0,82.0,82.0
19,1045,32.0,6.0,3.0,6.0,9.0,104.0,99.0,97.0,86.0,86.0
19,1045,7.0,4.0,0.0,1.0,0.0,104.0,111.0,0.0,90.0,0.0
19,1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1045,13.0,8.0,1.0,4.0,1.0,97.0,100.0,93.0,91.0,90.0
19,1123,60.0,7.0,0.0,7.0,3.0,111.0,108.0,0.0,93.0,86.0
19,1123,28.0,10.0,4.0,2.0,2.0,104.0,95.0,95.0,73.0,88.0
19,1292,35.0,2.0,1.0,5.0,1.0,104.0,104.0,93.0,86.0,61.0
19,1292,29.0,3.0,1.0,2.0,5.0,104.0,93.0,100.0,82.0,86.0
19,1389,29.0,12.0,1.0,3.0,7.0,115.0,108.0,97.0,90.0,90.0
19,1389,42.0,7.0,3.0,1.0,2.0,104.0,100.0,97.0,75.0,82.0
19,1465,39.0,12.0,3.0,4.0,9.0,111.0,104.0,93.0,95.0,93.0
19,1465,26.0,10.0,3.0,2.0,2.0,104.0,102.0,90.0,79.0,82.0
19,1572,30.0,8.0,2.0,7.0,4.0,108.0,90.0,91.0,86.0,72.0
19,1572,30.0,8.0,2.0,1.0,1.0,108.0,99.0,91.0,97.0,82.0
19,1621,35.0,10.0,1.0,6.0,5.0,108.0,111.0,93.0,93.0,82.0
19,1621,35.0,2.0,5.0,1.0,0.0,104.0,104.0,97.0,93.0,0.0
19,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1621,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
19,1664,34.0,7.0,3.0,4.0,2.0,111.0,115.0,93.0,88.0,84.0
19,1664,4.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,75.0
19,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1664,40.0,4.0,3.0,0.0,1.0,104.0,102.0,90.0,0.0,82.0
19,1699,42.0,10.0,3.0,5.0,2.0,115.0,104.0,97.0,90.0,86.0
19,1699,27.0,3.0,2.0,0.0,2.0,111.0,108.0,95.0,0.0,82.0
19,1774,29.0,10.0,1.0,3.0,0.0,108.0,109.0,97.0,93.0,0.0
19,1774,21.0,4.0,1.0,3.0,1.0,111.0,111.0,3.0,97.0,90.0
19,1802,24.0,8.0,2.0,3.0,2.0,113.0,102.0,104.0,86.0,81.0
19,1802,24.0,5.0,1.0,2.0,1.0,104.0,115.0,104.0,93.0,86.0
19,1839,35.0,5.0,2.0,1.0,1.0,115.0,104.0,108.0,72.0,79.0
19,1839,29.0,7.0,2.0,2.0,1.0,104.0,104.0,97.0,77.0,82.0
19,1906,26.0,6.0,1.0,1.0,3.0,108.0,104.0,97.0,3.0,79.0
19,1906,25.0,8.0,0.0,5.0,6.0,108.0,109.0,0.0,79.0,82.0
19,1906,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
19,1906,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
19,1960,37.0,7.0,2.0,5.0,5.0,111.0,111.0,97.0,97.0,82.0
19,1960,9.0,4.0,0.0,1.0,2.0,86.0,86.0,0.0,64.0,68.0
19,1960,8.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
19,1960,30.0,4.0,2.0,6.0,8.0,108.0,111.0,99.0,82.0,82.0
19,2011,45.0,9.0,2.0,5.0,4.0,115.0,111.0,99.0,86.0,86.0
19,2011,28.0,7.0,3.0,3.0,8.0,108.0,108.0,93.0,93.0,82.0
19,2089,45.0,7.0,0.0,1.0,8.0,111.0,108.0,0.0,86.0,82.0
19,2089,28.0,10.0,0.0,6.0,6.0,111.0,104.0,0.0,90.0,88.0
19,2156,46.0,7.0,0.0,3.0,10.0,111.0,108.0,0.0,86.0,90.0
19,2156,21.0,5.0,0.0,3.0,8.0,111.0,108.0,0.0,93.0,88.0
19,2249,31.0,11.0,3.0,6.0,8.0,111.0,111.0,108.0,72.0,75.0
19,2249,31.0,8.0,3.0,4.0,4.0,108.0,104.0,93.0,86.0,93.0
19,2322,38.0,9.0,0.0,6.0,8.0,111.0,108.0,0.0,75.0,93.0
19,2322,24.0,6.0,2.0,8.0,3.0,111.0,111.0,100.0,95.0,86.0
19,2394,41.0,12.0,0.0,4.0,11.0,111.0,108.0,0.0,88.0,86.0
19,2394,28.0,7.0,2.0,3.0,5.0,111.0,118.0,102.0,90.0,86.0
19,2425,33.0,8.0,1.0,7.0,6.0,111.0,113.0,93.0,97.0,91.0
19,2425,25.0,5.0,3.0,5.0,6.0,115.0,108.0,104.0,93.0,93.0
19,2472,35.0,11.0,2.0,2.0,5.0,115.0,104.0,95.0,93.0,86.0
19,2472,26.0,7.0,4.0,3.0,6.0,111.0,108.0,99.0,93.0,91.0
19,2514,41.0,7.0,2.0,4.0,4.0,111.0,100.0,97.0,82.0,88.0
19,2514,30.0,4.0,1.0,4.0,6.0,111.0,106.0,82.0,95.0,82.0
19,2603,30.0,6.0,0.0,4.0,11.0,115.0,104.0,0.0,82.0,86.0
19,2603,14.0,1.0,2.0,1.0,7.0,109.0,100.0,95.0,79.0,86.0
19,2674,24.0,4.0,1.0,2.0,7.0,108.0,102.0,90.0,75.0,90.0
19,2674,21.0,3.0,0.0,3.0,3.0,111.0,100.0,0.0,86.0,86.0
19,2714,21.0,8.0,0.0,5.0,10.0,111.0,113.0,0.0,86.0,88.0
19,2714,25.0,6.0,1.0,7.0,5.0,108.0,97.0,104.0,90.0,82.0
19,2827,16.0,7.0,0.0,3.0,5.0,109.0,115.0,0.0,86.0,90.0
19,2827,24.0,6.0,1.0,7.0,4.0,97.0,104.0,97.0,90.0,84.0
19,2866,15.0,9.0,1.0,6.0,7.0,111.0,108.0,93.0,93.0,90.0
19,2866,25.0,7.0,2.0,4.0,5.0,111.0,115.0,93.0,99.0,82.0
19,2930,13.0,10.0,2.0,3.0,16.0,111.0,108.0,97.0,97.0,90.0
19,2930,27.0,7.0,2.0,5.0,6.0,104.0,111.0,99.0,86.0,82.0
19,3019,23.0,6.0,1.0,2.0,10.0,111.0,106.0,93.0,90.0,90.0
19,3019,32.0,6.0,4.0,2.0,2.0,111.0,106.0,97.0,95.0,88.0
19,3083,12.0,6.0,1.0,3.0,10.0,111.0,100.0,100.0,79.0,90.0
19,3083,37.0,7.0,2.0,0.0,2.0,115.0,100.0,102.0,0.0,88.0
19,3126,20.0,5.0,1.0,4.0,9.0,113.0,108.0,97.0,95.0,86.0
19,3126,24.0,7.0,1.0,1.0,5.0,108.0,100.0,100.0,97.0,82.0
19,3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3126,2.0,1.0,0.0,0.0,0.0,93.0,82.0,0.0,0.0,0.0
19,3185,20.0,1.0,0.0,2.0,8.0,108.0,108.0,0.0,95.0,86.0
19,3185,2.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
19,3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3185,20.0,4.0,0.0,7.0,2.0,108.0,113.0,0.0,90.0,84.0
19,3227,22.0,3.0,0.0,0.0,8.0,108.0,93.0,0.0,0.0,86.0
19,3227,16.0,5.0,0.0,8.0,1.0,111.0,115.0,0.0,93.0,82.0
19,3252,18.0,6.0,0.0,0.0,6.0,106.0,104.0,0.0,0.0,91.0
19,3252,15.0,5.0,1.0,5.0,2.0,108.0,111.0,100.0,90.0,81.0
19,3286,12.0,4.0,0.0,3.0,6.0,106.0,106.0,0.0,90.0,90.0
19,3286,23.0,5.0,1.0,4.0,1.0,111.0,108.0,93.0,102.0,86.0
19,3366,17.0,8.0,0.0,2.0,6.0,108.0,108.0,0.0,90.0,90.0
19,3366,29.0,13.0,2.0,3.0,2.0,115.0,111.0,102.0,82.0,86.0
19,3398,28.0,5.0,3.0,2.0,15.0,111.0,111.0,100.0,100.0,90.0
19,3398,36.0,12.0,1.0,1.0,3.0,108.0,111.0,104.0,100.0,86.0
19,3460,32.0,6.0,2.0,2.0,6.0,108.0,106.0,99.0,104.0,93.0
19,3460,38.0,10.0,0.0,5.0,1.0,104.0,108.0,0.0,79.0,75.0
19,3535,30.0,10.0,0.0,2.0,9.0,108.0,100.0,0.0,75.0,75.0
19,3535,33.0,11.0,1.0,2.0,1.0,104.0,108.0,108.0,91.0,86.0
19,3559,40.0,6.0,0.0,0.0,2.0,108.0,100.0,0.0,0.0,93.0
19,3561,27.0,4.0,0.0,3.0,0.0,108.0,106.0,0.0,100.0,0.0
19,3590,37.0,8.0,0.0,0.0,2.0,100.0,93.0,0.0,0.0,91.0
19,3590,22.0,5.0,1.0,3.0,1.0,102.0,100.0,97.0,90.0,90.0
19,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3640,34.0,12.0,1.0,4.0,3.0,108.0,99.0,93.0,90.0,90.0
19,3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3640,23.0,2.0,0.0,1.0,1.0,108.0,93.0,0.0,93.0,97.0
19,3676,15.0,4.0,0.0,1.0,5.0,104.0,100.0,0.0,104.0,90.0
19,3676,18.0,4.0,0.0,2.0,1.0,104.0,97.0,0.0,90.0,93.0
19,3686,1.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
19,3696,18.0,5.0,0.0,3.0,8.0,99.0,86.0,0.0,90.0,90.0
19,3736,0.0,1.0,0.0,0.0,1.0,0.0,104.0,0.0,0.0,90.0
19,0163,12.0,2.0,0.0,0.0,0.0,100.0,81.0,0.0,0.0,0.0
19,0174,7.0,1.0,0.0,0.0,0.0,111.0,97.0,0.0,0.0,0.0
19,0174,4.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
19,0174,3.0,4.0,0.0,0.0,0.0,104.0,118.0,0.0,0.0,0.0
19,0200,8.0,2.0,0.0,0.0,0.0,97.0,100.0,0.0,0.0,0.0
19,0206,21.0,5.0,0.0,0.0,0.0,100.0,104.0,0.0,0.0,0.0
19,0208,13.0,2.0,0.0,0.0,0.0,108.0,93.0,0.0,0.0,0.0
19,0271,15.0,1.0,0.0,0.0,0.0,104.0,93.0,0.0,0.0,0.0
19,0305,16.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0
19,0305,15.0,2.0,1.0,0.0,1.0,97.0,93.0,90.0,0.0,90.0
19,0333,11.0,2.0,0.0,0.0,0.0,97.0,102.0,0.0,0.0,0.0
19,0334,4.0,1.0,0.0,0.0,0.0,104.0,90.0,0.0,0.0,0.0
19,0447,33.0,6.0,3.0,0.0,0.0,100.0,99.0,90.0,0.0,0.0
19,0447,16.0,3.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
19,0447,15.0,8.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0
19,0579,22.0,9.0,0.0,0.0,0.0,109.0,115.0,0.0,0.0,0.0
19,0579,9.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,93.0,0.0
19,0579,23.0,4.0,0.0,0.0,1.0,100.0,99.0,0.0,0.0,97.0
19,0608,2.0,3.0,0.0,0.0,0.0,97.0,115.0,0.0,0.0,0.0
19,0608,23.0,2.0,0.0,0.0,0.0,111.0,113.0,0.0,0.0,0.0
19,0610,22.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
20,0005,14.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,86.0,0.0
20,0017,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
20,0017,16.0,1.0,0.0,1.0,0.0,90.0,90.0,0.0,75.0,0.0
20,0029,14.0,3.0,0.0,0.0,0.0,97.0,82.0,0.0,0.0,0.0
20,0029,15.0,3.0,0.0,0.0,0.0,93.0,86.0,0.0,0.0,0.0
20,0061,16.0,3.0,0.0,1.0,0.0,95.0,90.0,0.0,100.0,0.0
20,0061,16.0,7.0,0.0,0.0,1.0,93.0,90.0,0.0,0.0,90.0
20,0099,27.0,6.0,0.0,1.0,0.0,97.0,90.0,0.0,82.0,0.0
20,0099,5.0,4.0,0.0,1.0,0.0,86.0,91.0,0.0,82.0,0.0
20,0099,6.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,93.0
20,0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0099,5.0,2.0,0.0,0.0,2.0,72.0,68.0,0.0,0.0,70.0
20,0147,19.0,5.0,0.0,4.0,2.0,100.0,93.0,0.0,100.0,79.0
20,0147,4.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
20,0147,4.0,1.0,0.0,0.0,0.0,88.0,3.0,0.0,0.0,0.0
20,0147,14.0,8.0,0.0,2.0,0.0,100.0,100.0,0.0,88.0,0.0
20,0153,35.0,5.0,0.0,3.0,1.0,97.0,108.0,0.0,108.0,97.0
20,0153,20.0,4.0,0.0,4.0,1.0,95.0,97.0,0.0,86.0,82.0
20,0182,16.0,0.0,0.0,2.0,0.0,95.0,0.0,0.0,95.0,0.0
20,0213,23.0,4.0,0.0,2.0,1.0,97.0,99.0,0.0,90.0,82.0
20,0233,22.0,1.0,0.0,3.0,0.0,99.0,90.0,0.0,86.0,0.0
20,0248,29.0,6.0,0.0,2.0,0.0,104.0,93.0,0.0,95.0,0.0
20,0256,39.0,6.0,1.0,4.0,1.0,97.0,95.0,93.0,97.0,90.0
20,0264,32.0,4.0,1.0,3.0,0.0,104.0,91.0,97.0,90.0,0.0
20,0293,45.0,6.0,3.0,3.0,2.0,100.0,95.0,86.0,86.0,88.0
20,0293,31.0,7.0,3.0,2.0,0.0,100.0,93.0,90.0,95.0,0.0
20,0339,48.0,7.0,0.0,3.0,3.0,99.0,108.0,0.0,86.0,97.0
20,0339,27.0,3.0,0.0,1.0,0.0,100.0,93.0,0.0,82.0,0.0
20,0340,40.0,3.0,2.0,2.0,1.0,104.0,104.0,95.0,93.0,86.0
20,0340,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
20,0376,42.0,8.0,3.0,5.0,3.0,97.0,86.0,97.0,90.0,90.0
20,0376,30.0,6.0,1.0,3.0,3.0,100.0,93.0,100.0,57.0,93.0
20,0413,29.0,5.0,3.0,2.0,1.0,104.0,90.0,97.0,93.0,82.0
20,0413,29.0,2.0,1.0,2.0,1.0,100.0,95.0,90.0,91.0,82.0
20,0467,30.0,5.0,1.0,1.0,0.0,106.0,100.0,97.0,108.0,0.0
20,0467,24.0,3.0,1.0,1.0,3.0,104.0,97.0,86.0,72.0,97.0
20,0492,32.0,10.0,0.0,1.0,1.0,104.0,104.0,0.0,104.0,75.0
20,0492,22.0,4.0,1.0,1.0,3.0,104.0,90.0,79.0,75.0,93.0
20,0511,40.0,14.0,0.0,1.0,2.0,108.0,106.0,0.0,97.0,77.0
20,0511,34.0,4.0,1.0,0.0,2.0,93.0,90.0,75.0,0.0,82.0
20,0511,2.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
20,0511,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
20,0532,40.0,11.0,0.0,1.0,1.0,100.0,97.0,0.0,93.0,79.0
20,0532,3.0,1.0,0.0,2.0,0.0,104.0,100.0,0.0,61.0,0.0
20,0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0532,5.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
20,0532,55.0,3.0,1.0,3.0,5.0,100.0,93.0,97.0,82.0,86.0
20,0557,56.0,10.0,0.0,2.0,3.0,100.0,102.0,0.0,90.0,90.0
20,0557,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0557,31.0,3.0,1.0,1.0,2.0,97.0,90.0,90.0,93.0,84.0
20,0578,13.0,3.0,1.0,5.0,6.0,97.0,97.0,93.0,90.0,88.0
20,0578,1.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
20,0584,38.0,9.0,0.0,5.0,4.0,97.0,104.0,0.0,82.0,97.0
20,0633,28.0,6.0,1.0,2.0,6.0,100.0,109.0,108.0,93.0,95.0
20,0633,5.0,1.0,0.0,0.0,0.0,108.0,104.0,0.0,0.0,0.0
20,0633,19.0,3.0,1.0,6.0,7.0,93.0,90.0,90.0,88.0,86.0
20,0664,29.0,6.0,2.0,7.0,2.0,100.0,99.0,104.0,90.0,91.0
20,0664,27.0,3.0,1.0,3.0,5.0,100.0,90.0,97.0,97.0,90.0
20,0681,33.0,7.0,1.0,15.0,1.0,108.0,108.0,104.0,90.0,90.0
20,0681,16.0,1.0,1.0,1.0,6.0,93.0,93.0,79.0,97.0,81.0
20,0699,28.0,11.0,2.0,10.0,3.0,100.0,100.0,86.0,79.0,86.0
20,0699,17.0,5.0,3.0,3.0,2.0,108.0,100.0,100.0,79.0,93.0
20,0750,35.0,8.0,2.0,6.0,3.0,108.0,106.0,88.0,84.0,93.0
20,0750,24.0,2.0,0.0,0.0,2.0,111.0,115.0,0.0,0.0,100.0
20,0750,32.0,5.0,5.0,5.0,9.0,104.0,93.0,97.0,82.0,86.0
20,0880,57.0,13.0,3.0,5.0,5.0,104.0,100.0,93.0,86.0,79.0
20,0880,27.0,2.0,4.0,2.0,7.0,104.0,111.0,100.0,86.0,86.0
20,0928,35.0,5.0,3.0,7.0,9.0,108.0,100.0,93.0,86.0,86.0
20,0928,25.0,2.0,2.0,5.0,4.0,100.0,106.0,99.0,86.0,86.0
20,0950,24.0,4.0,1.0,3.0,3.0,100.0,108.0,97.0,82.0,79.0
20,0956,45.0,8.0,1.0,6.0,10.0,111.0,104.0,86.0,88.0,91.0
20,0979,40.0,9.0,1.0,6.0,6.0,108.0,111.0,79.0,86.0,82.0
20,0980,13.0,2.0,2.0,3.0,3.0,100.0,102.0,93.0,86.0,93.0
20,0980,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
20,0980,8.0,3.0,0.0,1.0,1.0,88.0,93.0,0.0,90.0,68.0
20,1045,38.0,6.0,1.0,8.0,1.0,108.0,102.0,90.0,91.0,104.0
20,1045,13.0,4.0,0.0,1.0,1.0,100.0,100.0,0.0,97.0,82.0
20,1045,3.0,1.0,0.0,0.0,0.0,79.0,75.0,0.0,0.0,0.0
20,1045,16.0,2.0,2.0,2.0,2.0,102.0,100.0,95.0,97.0,86.0
20,1123,35.0,3.0,1.0,4.0,1.0,100.0,104.0,93.0,86.0,79.0
20,1123,18.0,7.0,3.0,1.0,1.0,102.0,100.0,97.0,86.0,79.0
20,1292,47.0,11.0,0.0,3.0,4.0,104.0,104.0,0.0,90.0,77.0
20,1292,31.0,5.0,4.0,1.0,2.0,97.0,104.0,95.0,90.0,88.0
20,1389,37.0,12.0,2.0,4.0,7.0,108.0,104.0,95.0,93.0,93.0
20,1389,23.0,5.0,1.0,1.0,4.0,104.0,93.0,100.0,90.0,88.0
20,1465,27.0,8.0,2.0,8.0,5.0,108.0,102.0,93.0,93.0,93.0
20,1465,47.0,7.0,1.0,1.0,3.0,104.0,100.0,97.0,104.0,86.0
20,1572,33.0,8.0,1.0,8.0,7.0,108.0,111.0,93.0,84.0,82.0
20,1572,37.0,11.0,2.0,1.0,2.0,104.0,100.0,97.0,104.0,100.0
20,1621,41.0,9.0,2.0,2.0,3.0,108.0,100.0,95.0,86.0,79.0
20,1621,21.0,8.0,1.0,0.0,0.0,108.0,102.0,100.0,0.0,0.0
20,1621,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
20,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1664,35.0,12.0,1.0,2.0,1.0,111.0,108.0,97.0,84.0,61.0
20,1664,6.0,1.0,0.0,0.0,0.0,102.0,86.0,0.0,0.0,0.0
20,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1664,23.0,7.0,2.0,1.0,0.0,104.0,100.0,88.0,97.0,0.0
20,1699,43.0,6.0,1.0,4.0,2.0,111.0,100.0,100.0,82.0,79.0
20,1699,27.0,3.0,2.0,0.0,2.0,104.0,104.0,91.0,0.0,95.0
20,1774,37.0,9.0,1.0,5.0,2.0,108.0,108.0,93.0,82.0,75.0
20,1774,18.0,4.0,1.0,1.0,2.0,115.0,111.0,97.0,115.0,84.0
20,1802,22.0,3.0,1.0,1.0,5.0,113.0,108.0,97.0,93.0,86.0
20,1802,24.0,5.0,2.0,2.0,1.0,111.0,111.0,100.0,102.0,82.0
20,1839,32.0,3.0,1.0,3.0,8.0,111.0,118.0,97.0,93.0,88.0
20,1839,25.0,6.0,0.0,1.0,1.0,100.0,108.0,0.0,75.0,86.0
20,1906,40.0,6.0,1.0,7.0,6.0,108.0,111.0,97.0,90.0,84.0
20,1906,32.0,5.0,2.0,1.0,3.0,108.0,104.0,100.0,68.0,82.0
20,1906,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
20,1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1960,37.0,4.0,0.0,2.0,5.0,108.0,111.0,0.0,93.0,86.0
20,1960,11.0,1.0,0.0,3.0,3.0,86.0,86.0,0.0,61.0,61.0
20,1960,6.0,2.0,0.0,0.0,0.0,79.0,88.0,0.0,0.0,0.0
20,1960,29.0,9.0,1.0,7.0,7.0,108.0,108.0,97.0,86.0,82.0
20,2011,39.0,7.0,0.0,2.0,12.0,111.0,108.0,0.0,82.0,88.0
20,2011,27.0,4.0,2.0,4.0,6.0,108.0,108.0,99.0,88.0,81.0
20,2089,44.0,5.0,1.0,4.0,8.0,108.0,108.0,79.0,91.0,90.0
20,2089,25.0,4.0,2.0,2.0,8.0,111.0,102.0,97.0,91.0,86.0
20,2156,40.0,12.0,2.0,7.0,10.0,111.0,108.0,100.0,79.0,86.0
20,2156,25.0,9.0,1.0,6.0,5.0,111.0,108.0,104.0,86.0,86.0
20,2249,40.0,9.0,0.0,8.0,9.0,111.0,104.0,0.0,75.0,72.0
20,2249,29.0,6.0,1.0,3.0,7.0,108.0,109.0,100.0,79.0,86.0
20,2322,38.0,8.0,1.0,4.0,7.0,106.0,106.0,93.0,90.0,86.0
20,2322,37.0,7.0,3.0,3.0,4.0,111.0,108.0,93.0,90.0,95.0
20,2394,41.0,9.0,1.0,6.0,6.0,111.0,104.0,93.0,86.0,88.0
20,2394,27.0,6.0,3.0,7.0,2.0,111.0,111.0,93.0,97.0,102.0
20,2425,50.0,9.0,2.0,6.0,4.0,115.0,104.0,97.0,91.0,90.0
20,2425,23.0,5.0,2.0,7.0,5.0,115.0,108.0,102.0,97.0,86.0
